steamId,price,copiesSold,publisherClass,reviewScore,aiContent
2171630,16.99,53838,Indie,Mostly Positive,
42170,14.99,53820,AA,Mixed,
2616460,4.99,53801,AAA,Overwhelmingly Positive,
1106770,0.0,53797,Hobbyist,Overwhelmingly Positive,
415610,3.99,53783,Indie,Very Positive,
111600,9.99,53775,AA,Very Positive,
336140,14.99,53769,Indie,Overwhelmingly Positive,
3022810,0.0,53744,Indie,Overwhelmingly Positive,
802730,1.99,53736,Indie,Very Positive,
1274140,0.0,53730,Indie,Overwhelmingly Positive,
351090,11.99,53727,Indie,Overwhelmingly Positive,
410710,9.99,53695,Indie,Very Positive,
2281360,3.99,53694,Indie,Very Positive,
1101140,4.99,53686,Indie,Very Positive,
2467790,0.0,53643,Indie,Mostly Positive,
348510,9.99,53634,Indie,Mostly Negative,
1072920,7.99,53625,AA,Mostly Negative,
2149290,0.0,53622,Hobbyist,Mixed,
1946700,29.99,53601,Indie,Very Positive,
209190,9.99,53600,AA,Very Positive,
2649970,14.99,53567,Indie,Very Positive,
236130,29.99,53558,Indie,Mixed,
37400,4.99,53544,Indie,Very Positive,
724350,0.0,53544,Hobbyist,Very Positive,
2477090,4.99,53524,Indie,Overwhelmingly Positive,
1743830,24.99,53493,Indie,Mostly Positive,
2644610,16.99,53487,Indie,Very Positive,
2807150,24.99,53455,Indie,Very Positive,
3228180,4.99,53424,Indie,Very Positive,
1229460,14.99,53422,Indie,Mixed,
628730,0.0,53410,Indie,Very Positive,
1479140,18.99,53370,AA,Mostly Positive,
1351630,59.99,53336,Indie,Overwhelmingly Positive,
2440200,9.99,53336,Indie,Very Positive,
427030,14.99,53333,Indie,Mostly Positive,
499180,19.99,53313,Indie,Overwhelmingly Positive,
2658450,44.99,53297,Indie,Very Positive,
450220,0.0,53271,Indie,Very Positive,
375200,9.99,53259,Indie,Very Positive,
489220,0.99,53251,Indie,Mixed,
1026110,0.0,53234,Indie,Mostly Positive,
959000,19.99,53224,AA,Very Positive,
2330500,6.99,53200,Indie,Overwhelmingly Positive,
1755580,19.99,53176,AA,Very Positive,
1492680,39.99,53169,AA,Very Positive,
334120,9.99,53140,Indie,Mixed,
1767560,39.99,53137,AA,Very Positive,
2647680,29.99,53134,AA,Very Positive,
115120,14.99,53129,Indie,Very Positive,
550840,9.99,53119,Indie,Mostly Positive,
2121150,0.0,53111,Hobbyist,Very Positive,
842420,0.0,53094,Hobbyist,Mixed,
1150950,17.99,53066,Indie,Very Positive,
2264140,14.99,53042,Indie,Mostly Positive,
2521180,2.99,53027,Indie,Very Positive,
451840,9.99,53002,Indie,Very Positive,
530320,19.99,52997,Indie,Overwhelmingly Positive,
330350,29.99,52992,Indie,Mostly Negative,
1175830,29.99,52977,AA,Mostly Positive,
224300,6.99,52966,AA,Very Positive,
381020,19.99,52954,Indie,Very Positive,
3065860,0.0,52928,Hobbyist,Mixed,
1299320,12.99,52927,Indie,Very Positive,
234160,6.99,52920,Indie,Very Positive,
1163870,15.99,52914,Indie,Very Positive,
944020,3.99,52860,Indie,Overwhelmingly Positive,
396030,0.0,52855,Indie,Mixed,
1103880,7.99,52814,Indie,Very Positive,
741590,0.0,52802,Indie,Mostly Positive,
2614070,24.99,52790,Indie,Overwhelmingly Positive,
461970,0.0,52783,Hobbyist,Mixed,
583930,14.99,52782,Indie,Very Positive,
1274300,1.99,52773,Indie,Mostly Positive,
2823860,0.0,52773,Hobbyist,Mixed,
723610,0.0,52733,Hobbyist,Mostly Positive,
2735870,0.0,52729,Hobbyist,Very Positive,
1369470,0.0,52724,Indie,Mostly Positive,
2475420,12.99,52722,Indie,Mixed,
2716140,0.0,52688,Indie,Very Positive,
243040,6.99,52670,Indie,Very Positive,
1336180,19.99,52660,Indie,Mixed,
464450,29.99,52611,Indie,Overwhelmingly Positive,
314230,14.99,52580,Indie,Very Positive,
1011190,7.99,52571,Indie,Very Positive,
388060,17.99,52560,Indie,Mixed,
2507980,17.99,52550,Indie,Mixed,
976390,19.99,52548,Indie,Overwhelmingly Positive,
460850,0.0,52528,Hobbyist,Very Positive,
3069620,0.0,52444,Hobbyist,Mostly Negative,
2344320,24.99,52440,Indie,Mostly Positive,
680980,4.99,52415,Indie,Mostly Positive,
287020,5.99,52411,Indie,Very Positive,
359220,9.99,52384,AA,Mostly Positive,
676770,0.0,52382,Hobbyist,Very Positive,
1373510,14.99,52359,Indie,Very Positive,
1119600,19.99,52355,Indie,Very Positive,
2477950,1.99,52348,Indie,Very Positive,
1267470,12.99,52336,AA,Mostly Positive,
574050,59.99,52332,AA,Mostly Positive,
1191580,9.99,52328,Indie,Very Positive,
1226510,19.99,52320,Indie,Mostly Positive,
293860,4.99,52306,Indie,Mixed,
2008920,24.99,52305,AA,Overwhelmingly Positive,
46460,0.0,52302,Hobbyist,Very Positive,
3065090,0.0,52291,Indie,Mixed,
338060,14.99,52276,Indie,Mixed,
458730,19.99,52270,AA,Very Positive,
271900,2.99,52268,Indie,Overwhelmingly Positive,
1587070,0.0,52223,Hobbyist,Mixed,
2439510,0.0,52210,Indie,Mixed,
209330,14.99,52201,Indie,Mixed,
263860,9.99,52201,AA,Mixed,
522940,0.0,52197,Indie,Very Positive,
1671600,0.0,52164,Indie,Very Positive,
2138450,9.99,52136,Indie,Very Positive,
543140,1.99,52136,Indie,Very Positive,
921390,12.99,52128,Indie,Mixed,
327220,19.99,52117,AA,Very Positive,
1012240,0.0,52110,Indie,Overwhelmingly Positive,
587450,19.99,52080,Indie,Mixed,
212780,9.99,52077,Indie,Mostly Positive,
3350140,0.0,52067,Indie,Very Positive,
270570,0.99,52057,Indie,Mostly Positive,
1975580,14.99,52054,AA,Mostly Positive,
284240,19.99,52036,Indie,Very Positive,
1596850,0.0,52026,Hobbyist,Very Positive,
242780,14.99,52016,Indie,Very Positive,
466860,18.99,51999,Indie,Mostly Positive,
2719150,0.0,51974,Indie,Very Positive,
623840,0.0,51944,Hobbyist,Mostly Positive,
502770,2.99,51942,Indie,Mostly Positive,
292990,24.99,51941,AA,Very Positive,
930620,1.99,51930,Indie,Mostly Positive,
1571100,24.99,51928,Indie,Overwhelmingly Positive,
3132860,0.0,51923,Indie,Mixed,
3083090,0.0,51915,Hobbyist,Mixed,
331200,4.99,51907,Indie,Mixed,
1153130,0.0,51901,Hobbyist,Very Positive,
324680,9.99,51894,AA,Overwhelmingly Positive,
1432910,19.99,51889,AA,Mostly Positive,
217120,0.0,51883,Hobbyist,Very Positive,
240970,9.99,51880,Indie,Very Positive,
1881420,69.99,51877,Indie,Mostly Positive,
611120,0.0,51860,Hobbyist,Mostly Positive,
2964410,0.0,51858,Hobbyist,Very Positive,
944220,0.99,51850,Indie,Very Positive,
1816570,17.99,51848,Indie,Mostly Negative,
347160,12.99,51792,Indie,Very Positive,
971680,0.99,51724,Indie,Overwhelmingly Positive,
284890,14.99,51693,Indie,Very Positive,
653220,0.0,51684,Hobbyist,Very Positive,
1273440,9.99,51662,Indie,Very Positive,
418190,1.99,51657,AA,Very Positive,
2738380,14.99,51649,Indie,Very Positive,
255280,9.99,51649,AA,Mostly Positive,
1458900,0.0,51600,Indie,Very Positive,
661790,9.99,51589,Indie,Very Positive,
2534120,10.99,51583,Indie,Very Positive,
482390,0.0,51571,Indie,Overwhelmingly Positive,
1570080,0.0,51561,AA,Very Positive,
415740,4.99,51558,AA,Very Positive,
3022740,0.0,51556,Hobbyist,Mixed,
602700,14.99,51554,AA,Very Positive,
391070,1.99,51552,Indie,Mixed,
269370,9.99,51530,Indie,Mixed,
384960,7.99,51526,Indie,Mostly Positive,
2292260,29.99,51509,Indie,Very Positive,
609920,19.99,51442,AA,Mostly Positive,
552110,0.0,51425,Indie,Mostly Positive,
327670,14.99,51394,Indie,Mostly Positive,
253770,6.99,51392,AA,Mixed,
33120,4.99,51391,Indie,Very Positive,
789660,15.99,51386,Indie,Very Positive,
2433470,0.0,51371,Indie,Very Positive,
102850,9.99,51370,AAA,Mixed,
1755910,59.99,51365,AAA,Mixed,
3056880,0.0,51355,Hobbyist,Mostly Positive,
1096200,0.0,51353,Hobbyist,Very Positive,
263200,9.99,51347,Indie,Mostly Positive,
752580,9.99,51345,Indie,Mixed,
3076350,0.0,51337,Hobbyist,Mixed,
1084640,19.99,51302,Indie,Overwhelmingly Positive,
1010890,0.0,51298,Indie,Overwhelmingly Positive,
445110,7.99,51288,Indie,Very Positive,
2258890,0.0,51275,Indie,Very Positive,
418950,6.99,51268,Indie,Mostly Positive,
2407300,0.0,51266,Hobbyist,Very Positive,
2671350,0.0,51235,Indie,Very Positive,
1731520,4.99,51216,Indie,Very Positive,
350010,14.99,51202,Indie,Mixed,
1455070,9.99,51193,Indie,Very Positive,
1232420,0.0,51191,Indie,Mixed,
1116880,12.99,51171,Indie,Very Positive,
947600,7.99,51168,Indie,Very Positive,
2735630,0.0,51148,Hobbyist,Very Positive,
1695830,29.99,51142,Indie,Very Positive,
572220,14.99,51130,Indie,Very Positive,
757210,17.99,51127,Indie,Very Positive,
1000080,19.99,51111,Indie,Mixed,
888790,29.99,51092,Indie,Very Positive,
1835240,19.99,51092,Indie,Very Positive,
1428820,19.99,51076,Indie,Mostly Positive,
2523120,2.99,51064,Indie,Overwhelmingly Positive,
534290,11.99,51044,Indie,Very Positive,
820630,24.99,51014,AA,Very Positive,
105300,1.99,51009,Indie,Mixed,
996380,6.99,50972,Indie,Mixed,
2400160,9.99,50964,Indie,Very Positive,
1096520,14.99,50950,Indie,Mostly Positive,
1328890,19.99,50945,AA,Very Positive,
893010,14.99,50944,AA,Mostly Positive,
3063130,0.0,50928,Hobbyist,Mixed,
2843640,5.99,50926,Indie,Very Positive,
254100,6.99,50926,Hobbyist,Mixed,
252570,4.99,50917,Indie,Mixed,
1444650,24.99,50914,Indie,Very Positive,
242960,6.99,50898,Hobbyist,Mixed,
2845260,0.0,50893,Indie,Overwhelmingly Positive,
2654470,24.99,50892,Indie,Very Positive,
313650,14.99,50867,Indie,Mixed,
1779200,4.99,50864,Indie,Very Positive,
864700,19.99,50847,Indie,Mostly Positive,
2128480,11.99,50830,Indie,Overwhelmingly Positive,
223330,14.99,50827,Indie,Mostly Positive,
1892030,11.99,50820,Indie,Very Positive,
839310,19.99,50800,Indie,Very Positive,
1288170,0.0,50788,Hobbyist,Overwhelmingly Positive,
436160,0.0,50784,Indie,Mixed,
3074110,3.99,50766,Indie,Very Positive,
654890,44.99,50717,Indie,Mostly Positive,
3057390,0.0,50669,Hobbyist,Mixed,
1503280,0.0,50654,Hobbyist,Very Positive,
1708150,4.99,50635,Indie,Overwhelmingly Positive,
473560,1.99,50626,Indie,Mixed,
1072150,16.99,50617,Indie,Very Positive,
1887400,19.99,50613,Indie,Overwhelmingly Positive,
2852980,4.99,50594,Indie,Very Positive,
2591210,0.0,50586,Indie,Mostly Negative,
319250,9.99,50584,Indie,Very Positive,
450500,11.99,50573,AA,Very Positive,
508790,9.99,50571,Indie,Very Positive,
1301390,19.99,50565,Indie,Very Positive,
1644500,9.99,50533,Indie,Mostly Positive,
212050,14.99,50510,Indie,Very Positive,
2819520,0.0,50485,Indie,Mostly Positive,
649600,9.99,50470,Indie,Mostly Positive,
1471200,2.99,50431,Indie,Mixed,
1453850,39.99,50405,AA,Mostly Positive,
259060,34.99,50400,Indie,Very Positive,
994200,0.0,50391,Hobbyist,Mixed,
1096590,0.0,50366,Hobbyist,Very Positive,
740470,0.0,50357,Hobbyist,Mostly Positive,
1808780,2.99,50356,Indie,Very Positive,
665370,9.0,50317,Indie,Very Positive,
2094910,9.99,50301,Indie,Very Positive,
1042380,24.99,50299,Indie,Mostly Positive,
346730,19.99,50251,AA,Very Positive,
508600,0.99,50245,Indie,Very Positive,
371550,4.99,50176,Indie,Very Positive,
430070,13.99,50171,Indie,Very Positive,
764300,29.99,50169,Indie,Very Positive,
1528560,12.99,50166,Indie,Very Positive,
377680,9.99,50149,Indie,Mostly Positive,
1514930,11.99,50144,Indie,Mostly Positive,
686260,9.99,50120,Indie,Mixed,
623340,19.99,50116,Indie,Mixed,
1815440,0.99,50102,Indie,Mixed,
1419160,19.99,50100,Indie,Mixed,
3064010,0.0,50086,Hobbyist,Mixed,
1298140,29.99,50076,Indie,Very Positive,
897030,5.49,50074,Indie,Mostly Positive,
23450,9.99,50064,Indie,Mostly Positive,
791150,0.0,50062,Hobbyist,Mixed,
3073460,0.0,50058,Hobbyist,Mostly Negative,
328500,3.99,50048,Indie,Mostly Positive,
452230,0.0,50046,Indie,Mixed,
305640,14.99,50039,Indie,Mixed,
2151580,3.99,50035,Indie,Very Positive,
248190,6.99,50026,Indie,Very Positive,
358750,24.99,50024,Indie,Very Positive,
6830,4.99,50009,Indie,Very Positive,
1149440,39.99,50007,Indie,Mostly Positive,
706020,29.99,49993,AA,Mixed,
2100160,39.99,49983,AA,Mostly Positive,
395160,9.99,49981,Indie,Mostly Positive,
58570,4.99,49930,AAA,Very Positive,
340830,4.99,49910,Indie,Very Positive,
450110,0.0,49908,Hobbyist,Mostly Positive,
345860,9.99,49906,AA,Very Positive,
261510,19.99,49897,Indie,Very Positive,
11200,9.99,49896,Indie,Mixed,
432010,9.99,49891,Indie,Very Positive,
212410,9.99,49888,AA,Mixed,
628890,59.99,49881,AA,Mixed,
292570,1.99,49876,Indie,Mostly Positive,
1356240,29.99,49868,Indie,Mixed,
1592290,4.99,49841,Indie,Very Positive,
555450,0.0,49803,AA,Mixed,
348460,4.99,49801,Indie,Mixed,
3057940,0.0,49788,Hobbyist,Mixed,
2141690,9.99,49777,Indie,Mostly Positive,
262550,1.99,49762,Indie,Very Positive,
1015140,9.99,49753,Indie,Mostly Positive,
1107320,34.99,49752,Indie,Mostly Positive,
1089830,24.99,49747,AA,Very Positive,
201271,29.99,49735,AAA,Mixed,
1335560,19.99,49732,Indie,Very Positive,
787980,0.0,49727,Hobbyist,Very Positive,
1162680,2.99,49721,Indie,Very Positive,
848030,19.99,49718,Indie,Very Positive,
1052990,19.99,49683,Indie,Very Positive,
2067780,16.99,49674,Indie,Very Positive,
319140,9.99,49674,Indie,Mostly Positive,
1811040,12.99,49657,AA,Very Positive,
445310,29.99,49648,AAA,Mixed,
260130,19.99,49635,Indie,Mostly Positive,
330990,14.99,49613,Indie,Mixed,
946720,19.99,49601,Indie,Mixed,
890920,0.0,49572,Hobbyist,Mixed,
1159640,1.99,49542,Indie,Very Positive,
653120,0.0,49516,Hobbyist,Mixed,
636450,24.99,49503,Indie,Very Positive,
2130380,0.0,49483,Hobbyist,Mixed,
352160,0.0,49472,Hobbyist,Mixed,
2757350,1.99,49458,Indie,Mixed,
732810,9.99,49446,Indie,Very Positive,
1116550,0.0,49410,Hobbyist,Very Positive,
779990,0.0,49410,Hobbyist,Very Positive,
3085950,0.0,49402,Hobbyist,Mostly Negative,
314240,9.99,49396,Indie,Mixed,
244910,14.99,49390,Indie,Mostly Positive,
1450150,0.0,49365,Hobbyist,Very Positive,
262470,9.99,49346,Indie,Very Positive,
1662840,16.99,49327,Indie,Very Positive,
457480,3.99,49324,Indie,Very Positive,
336610,5.99,49304,AA,Very Positive,
3438990,9.99,49294,Indie,Mostly Positive,
355060,19.99,49291,AA,Mixed,
2061430,14.99,49248,Indie,Mostly Positive,
225000,6.99,49248,AA,Mostly Positive,
314250,0.99,49244,Indie,Mostly Positive,
2515030,0.0,49228,Hobbyist,Very Positive,
1025250,7.99,49208,Indie,Very Positive,
3056370,0.0,49192,Hobbyist,Mixed,
1457220,34.99,49187,Indie,Very Positive,
1487210,49.99,49179,AAA,Mostly Positive,
266390,9.99,49177,Indie,Very Positive,
2582650,14.99,49173,AA,Very Positive,
41900,19.99,49169,AA,Mostly Positive,
2274120,0.0,49161,Hobbyist,Very Positive,
645730,34.99,49144,Indie,Very Positive,
3167180,19.99,49144,Indie,Very Positive,
363130,59.99,49124,AA,Mixed,
2055220,1.99,49102,Indie,Mostly Positive,
2897700,29.99,49071,Indie,Very Positive,
492230,14.99,49063,AAA,Mixed,
1058430,7.99,49045,Indie,Very Positive,
2581700,49.99,49010,AA,Very Positive,
259320,6.99,48976,Indie,Mixed,
1439750,19.99,48969,Indie,Very Positive,
243160,14.99,48959,Indie,Very Positive,
1918680,19.99,48959,Indie,Mixed,
324140,9.99,48959,AAA,Very Positive,
587260,59.99,48955,Indie,Very Positive,
298480,24.99,48945,Indie,Mostly Positive,
